cik	ticker	market_cap
1680379	sbt	311935731
1625101	plse	311848711
1464343	atlcp	310412359
1464343	atlcl	310268048
826735	min	310223982
1815086	btwn	309568118
1699039	rngr	308992771
1693011	inzy	308648330
1392380	gevo	308624061
917491	faro	308498316
1377936	sar	308359563
1531177	sght	307961298
799288	le	306977986
1802883	api	306333863
1941536	baer	306200895
1403475	bmrc	304830940
1738021	cmpx	304627837
1635650	gpp	304304016
1876588	zimv	304294994
1479615	sln	304016564
1716583	hyzn	303617726
1723648	lvox	303333731
1729149	vmd	303149001
1823466	note	302714482
1835654	invz	302341800
1826457	glue	301928775
1690334	smhi	301198689
1393434	ocul	300869127
1771226	rmm	300634534
69733	nath	300593770
1717457	cpz	300372568
1130144	bsrr	300229612
1277902	mvbf	300187823
1653558	prth	300159919
1845123	ivcp	299250000
1870833	rmmz	299055364
1756708	jmia	298830352
1581091	rmax	298734031
1552198	whf	298441250
835333	oia	298010987
1102993	lpsn	297797509
1214935	ncv	297329042
1290900	cvgi	297289926
823277	chsco	296000954
1392326	cplp	295269000
810958	cznc	295214726
1502292	cnfrl	295182576
1843973	eggf	295031250
275694	mci	294808011
798941	fcnco	294611490
740663	flic	294348869
733590	tci	294341496
1041934	edap	294180072
1903870	afri	293798400
1743102	jfin	293340862
1640043	pxsap	293327416
1786248	nref	293162981
1819974	skyt	292974884
1547459	ngvc	292636271
1745059	fins	292230359
798941	fcncp	291852683
1551901	scm	291492087
1665988	bvs	290744472
1613780	dbvt	290677881
1720424	hive	289554126
1454938	ob	289525464
1515324	ardc	289415680
717538	arow	288850862
1858848	tnya	288426922
1809196	imtxw	287515121
1382101	stro	286898184
1006655	epm	286776073
1759774	pstl	286511217
1811115	rnlx	286398378
1517399	supv	286201141
1158463	jblu	285958489
1289945	spok	285540899
1341317	bwb	285354353
1816233	shcr	284878892
63330	mlp	284602347
715579	acnb	284419805
1230869	asa	284140301
1604950	scph	282912085
1355096	qrtea	282610281
76267	pke	282085439
1519401	rm	281835207
720858	itic	280757516
1377936	sat	280566471
880807	amsc	280440007
1737927	cgc	279978666
1720116	rdvt	279522034
844790	pmm	278785987
1593899	avir	278553919
1342423	lmnr	278493316
765207	fnlc	278037056
1651561	trhc	277850085
1851657	vaxx	277571646
862831	fisi	277540436
1832332	avah	276116392
1636651	ovid	275703907
791908	xomap	275347392
846475	zyxi	275189499
1261654	uti	274916647
805928	axgn	274665102
1860782	tsvt	273518013
1676479	cstr	273008985
913277	clar	272785022
791908	xomao	272539996
1378950	prts	271970499
1138723	aray	271935035
1140102	hqi	271884000
1703644	gpmt	271542226
23197	cmtl	271033355
1705012	fatbp	270884715
276720	pcyo	270616984
1436425	hbcp	270535469
1282977	ghl	270420454
1286613	linc	270315528
1813756	we	270056504
1018164	wlfc	269628136
1049606	cix	269301866
746838	uis	269103942
1590584	cveo	269097625
1434728	gwrs	269017854
1521951	fbiz	268755829
851170	mcr	268451118
1419536	cbnk	268365174
1549966	samg	267490122
1822523	afcg	267382100
1432133	kltr	267288255
1569994	wsbf	267072155
1790340	imrx	266887817
1015383	poww	266584901
944745	civb	265762046
1819574	bark	265736924
898437	anik	265700994
1867102	evtl	265620400
1681206	nodk	265583380
1867949	refi	264633722
809173	mmt	264394474
1651625	aciu	264239200
1098151	fdbc	264054932
1710482	jmsb	263028690
1848898	vcxau	262631250
1840904	atai	262296552
1434316	fate	262176069
1717307	ilpt	262130799
739421	czfs	262127106
1863006	vln	262123264
1606909	panl	262071748
1923840	thrd	261255255
1821850	sunl	260741012
1781730	tcbx	260303000
1041657	uone	260283152
1429764	blnk	259804735
1754226	obt	259681196
778164	alto	259616899
1816613	mkfg	259163079
1481792	quad	259114952
1499422	rbb	259095933
1680873	hffg	258817517
1169445	cpsi	258583069
1623526	stok	258462112
1463972	vuzi	258342405
1831907	myte	258285065
1803901	talk	258090880
813298	dxlg	257259973
727273	cdzi	257059039
1854587	clbtw	256990718
1517022	akba	256580807
1454741	eot	256561203
1431852	odv	256442618
1855747	blnd	256043517
1845815	payow	255047607
1326003	bkcc	254727394
1649744	dlth	254354446
1874944	vcsa	254101516
1552800	ttsh	254000858
1573221	real	253312061
1579214	eex	252764993
1602409	fngr	252661826
1524025	tlys	252162462
1526119	vstm	252002096
72162	nl	251980777
1041657	uonek	251574794
792966	fmao	251148503
65172	msb	251116991
106532	weys	250969975
1711570	uroy	250507360
1533924	ampy	250196555
1823587	skyh	249208229
1233087	ftf	248897104
1351636	ssti	248866906
1593548	ags	248366343
1316517	kndi	248184212
1711933	akya	248130196
1697851	rekr	247534646
884144	asur	247479992
920427	unty	247404284
1616543	sens	247140552
1320461	cps	247127773
1026655	cmt	247082913
1687932	jill	247061976
76282	pkoh	246486941
1564824	allk	245977108
1459417	twou	245888303
1769731	amtd	245442724
1454789	atxs	245356239
909494	tcx	244686151
1625414	bzun	244022229
1567529	kmda	243481200
1847398	necb	243111793
1703079	xflt	242959444
1754836	eic	242462587
1163370	nrim	242443923
789933	nc	242083833
1040130	pets	241965408
1371489	iii	241331749
1786117	pine	240956488
1041514	lsak	240320005
1738177	cmbm	240167894
1077688	hoft	240160118
1779128	blde	240132240
1846017	blfy	239977827
1434621	tree	239712969
1540013	qipt	239470853
1883085	pgyww	239159057
1072627	kfs	238932052
1813914	cmax	238725784
1852353	dc	238630241
876343	lctx	237981873
1792781	curv	237859021
1401257	fet	237755948
1722964	ymab	237730046
1538716	oprt	237289684
1642453	dske	237289259
1878848	iren	236963800
1744781	niu	236791498
825202	fund	236766194
1376986	tvc	236661316
1875558	nvct	236241630
1530249	fsbw	235089364
1555279	mass	235069518
818033	hrtx	235067991
1766368	mec	234718757
1780312	astsw	234000852
1828105	hipo	233811984
1769663	pbfs	233799111
1826492	grcl	233564186
826154	orrf	233451350
1597672	ryam	233124316
1828161	ftci	232674880
1423869	pcb	232366158
1746129	bsvn	232362631
1643953	prpl	231594443
1857190	nyxh	231286200
1046050	tsbk	230955314
873860	ocn	230694090
1679063	cssep	230659721
1400438	lgo	229871290
1641614	pmts	229761030
1195734	pbpb	229557928
1631761	yrd	229472432
1730984	bcml	229370883
1239819	luna	228991907
1410098	crmd	228538418
1526243	ppta	228102633
1273441	gte	227979347
1058811	immr	227624976
1766478	aomr	227396829
895528	vpv	227095554
1285819	omer	226909525
1827087	vigl	226720021
1090009	sfst	226544086
1333493	ehth	226395744
866273	mtrx	226115578
1080657	sqftp	225819222
836147	mbcn	225701945
1728117	goss	225322142
1871321	drts	225160000
1805385	evlvw	224992223
1834253	em	224736728
1561921	tela	224060177
1722606	mta	223789984
1227857	ncz	223019145
1738906	yi	222991223
1367644	ebs	222979798
1789029	aeva	222564498
1759631	hyln	222419693
885508	strs	222242605
1667011	aip	221853858
1364125	wrn	221643516
1806347	westw	221340847
1501134	nvta	220869697
1534992	frgi	220512315
1678660	prld	220331034
1819438	gwh	219200738
1843100	sama	218212500
1598599	ipha	217946798
1901637	uscb	217924264
1325670	frst	217737258
1603454	celc	217587909
1013272	nwfl	217226902
1878897	doug	217160207
1337013	infu	217074534
1774675	skil	217039865
1679268	tusk	216696267
1745114	moln	216268236
1834026	groy	215869604
1675644	fvcb	215584012
1829667	rgc	215445600
41091	gpja	214866800
1399520	stks	214714969
1455684	tpic	213695813
827871	egrx	213246064
1779020	dnmr	213051206
1816581	oust	212704123
1708688	ifrx	212132878
1501697	xfor	212108117
1495320	vra	211771127
1725033	xyf	211140283
1211583	fenc	210627578
1848275	top	209949500
1690639	vbnk	209592127
1635282	rmni	209354450
1805833	sst	209226712
33488	esca	209211464
1066194	egan	209059092
1719714	mreo	208726126
1733868	cnf	208489772
1914818	stbx	208329000
64472	genc	208285945
1819810	rdw	208269244
1315399	pkbk	207633142
1036262	intt	207406199
1739410	rlyb	207148691
1796073	vzla	206898637
1408534	fgbip	206331048
1841925	indiw	205985520
1785971	bmez	205861798
1034842	rigl	205749857
1593222	cio	205283638
766011	cmcl	205141100
801961	mfm	205114402
350868	iti	204519245
1505732	bwfg	204405178
1417892	sol	204331711
1168455	plbc	204197131
1637715	rphm	204156760
1835579	ikna	203469027
1794783	slqt	203321407
1689731	ssbk	202363205
1133869	capr	202348406
1431567	ovly	202238162
1438423	mram	202055268
352825	fstr	201967474
1009829	jakk	201566013
1162194	lab	200570516
1653909	bird	200543558
1785680	hyw	199920000
1850838	omga	199602076
1345099	meso	199039092
1089907	swkh	199017465
1832038	ivvd	198657679
1472091	pdsb	197556403
1556266	glg	197315967
1636289	acv	197103385
1000209	mfin	196708789
1805890	fusn	195924833
1836981	bbai	195756653
807707	voxx	195713339
1661460	pstx	195561448
1031316	fsp	195483367
1802457	orgn	195181235
806279	cvly	194624978
100378	twin	194248840
1710350	btbt	193701756
911147	cnty	193233510
1327607	myfw	192873438
738214	amtx	191907831
1327318	true	191829253
1162461	cutr	191660639
1285786	emx	191449049
1874071	pdlb	191357624
1318484	ctrn	191279875
1640428	ever	190855167
883265	vtn	190572875
1572334	vabk	190546021
1412100	mhld	190002874
320340	ccrd	189936534
1660334	vrca	189921457
1228454	bcbp	189709858
946394	ello	189563200
1856725	rani	188663221
887396	ep	188607374
1479681	nutx	187846623
1036044	inve	187582808
1328919	gass	187446300
763563	chmg	187329497
1493761	hear	186767023
1156388	bgfv	186576054
1689548	prax	186383323
1574085	bhr	186102778
1808665	asrt	185939815
1131554	sncrl	185807590
933972	scwo	185733950
1753539	bksy	185312894
1562463	inbkz	185244899
1069533	rgco	185222168
1554859	smlr	185042252
1341170	esea	184503200
1462056	blze	184471000
1913971	bprn	184342229
1895597	icg	184140000
1779474	maps	183149466
1123494	hbio	183132575
1372807	ptmn	183126449
768835	big	182300305
711669	cban	182167467
1391127	egio	181947602
318673	snfca	181292335
1132105	spwh	180570718
3545	alco	180522270
1528287	npce	180241712
913341	cffi	179574529
1453687	selb	179510258
1684144	zom	179330789
56868	pnrg	179294945
1725123	cang	179057806
1817229	vor	178302115
1831283	lian	177898231
1259429	oxsq	177694889
1074902	lcnb	177645905
803164	cofs	177519853
716605	pwod	177439463
1518715	hmst	177039763
916793	silc	176976800
1835512	llap	176959965
1682811	ihit	176942660
1274792	mack	176720560
1621227	adap	176414153
1868269	latg	175012500
1775625	sdc	174771986
1757064	gnft	174422441
355948	rell	174392985
1693577	mnsbp	174275688
1777921	avptw	174274098
1715768	tgan	174214282
1501756	advm	173707977
1374690	lrmr	173542775
850429	tg	172987132
1769804	augx	172953234
1382230	essa	172764015
1130166	cyccp	172574520
1810182	alxo	172426122
1550695	pfmt	171959303
1401667	pbyi	171035154
926423	mindp	170842489
716314	ghm	170711574
1693577	mnsb	170588508
1564180	knop	170250000
1127371	cvcy	170217044
1426332	ngm	169566789
1434868	espr	169050945
1580864	vrm	168992864
791908	xoma	168765006
1738827	klxe	168422177
833040	ft	168383690
889609	cpss	168258411
1704299	teaf	168099442
1449488	cclp	167554133
1562463	inbk	167374214
1628808	prof	167014366
1422142	aadi	166735048
1861841	arbe	166664500
1393883	dhx	166641679
891532	pesi	166316867
1598981	skyx	166252858
1420520	atom	166112761
921671	ggt	166040579
1778784	pvbc	165892054
1854139	zvia	165311996
23111	ctg	165261595
1313275	bcov	165217980
1701541	bdtx	165034634
1499832	tsq	165031073
1388320	atnm	164955257
1591890	fgfpp	164859824
1436126	mg	164236759
1512931	mrcc	164088560
1171759	rrgb	164068700
1425287	wkhs	163997040
1046995	eman	163880195
1864032	adrt	163875000
1132651	atlo	163837283
1649752	nmg	163831491
1656634	grts	163812752
50471	pcyg	163734610
1119769	crnt	163658400
1327273	lyra	163004889
1604868	grwg	162876551
891482	fll	162169357
1805077	eosew	162133352
1391437	grx	161870454
1734520	alya	161832887
1848948	vcxb	161217414
1030997	wilc	161204073
1506184	immp	161120607
1600641	dibs	160940088
1597095	tour	160931165
1701809	cbh	160171746
918251	mpaa	160094050
771266	kopn	160013211
1452477	sevn	159686476
18255	cato	159592772
1726445	seer	159530228
1752036	calb	159311998
1528115	annx	158652175
700841	rcmt	158397382
1626878	xbit	157961356
1503802	kpti	157809265
1682220	sach	157805573
1835378	ctv	157774800
814586	lway	157438253
1814423	ih	157307699
842518	evbn	157040068
1800682	cano	156586433
830622	pim	156288055
1709164	hbb	156257353
1614806	ajx	156179626
1725293	grin	155954700
796534	nksh	155836497
1840706	soph	155678600
1683541	acb	155658443
1821159	evgow	155607350
1721741	lazy	155305473
785557	dlhc	155123654
1662579	cccc	154951193
1572621	aenz	154817390
1756594	iva	154632400
1823794	arkow	154242046
875657	ulbi	154239118
1862490	dcfc	153935100
1057706	fbp	153762917
1604464	atra	153675271
1788882	root	153555000
1753706	free	153533921
1836612	ocea	153331902
1516899	ytra	153246779
1819989	cifrw	153083003
1807846	ml	152472737
1453593	xtnt	152098517
1346830	cara	151958284
1828376	wmpn	151715356
1813814	mnmd	151321267
1672688	absi	151118855
1437424	poet	151070645
719135	apyx	151047208
1600847	gmda	150688867
1839175	mbac	150675808
1491419	lvo	150631320
1532286	nine	150593407
1778016	imab	150214197
1850119	ipsc	150010828
701719	ela	149010543
1840502	tblaw	148886373
24090	cia	148852065
842717	brbs	148538804
1538847	gldg	148438400
1523836	litb	148402945
1506251	ctxr	148341412
1442836	mrsn	148223968
1442236	qrhc	147931290
1001233	sgmo	147711173
874396	lcut	147464235
1788028	jspr	147364549
707388	strrp	146767427
831655	mpv	144607188
1576914	mixt	144306691
1563880	trvi	144302688
1833769	hypr	144116549
1371782	mvo	143980000
1815620	opt	143410880
1844642	lca	142871206
1487918	ofs	142823511
1722010	opbk	142819676
1114925	ltrx	142815984
1305168	arc	142672896
1504379	cste	142181200
1505413	voc	142120000
1612630	jynt	141944460
1294133	ingn	141254341
1502377	ctgo	141193375
1494650	optn	140279146
1849294	frla	140180640
1549922	smlp	140098523
1289340	stxs	139902124
1815776	grph	139732463
836690	issc	139575920
1904501	ztek	139337621
315374	hurc	139187471
1745020	thrx	139094747
1377757	gau	139015054
1006281	plx	138866678
1017491	seel	138828241
1705012	fatbb	138739721
1157647	wneb	138456667
1402829	orn	138452184
1849635	dwacw	137679538
1828937	foa	137202024
1129928	oncy	136940633
10329	bset	136892470
1866782	cdro	136806000
1530979	hnst	136768316
1832168	lbph	136035923
1504678	loop	135715758
320121	tls	135686478
1758530	sy	135574248
1606268	viasp	135439140
1860805	astlw	135156110
895456	rcky	135022464
832090	ptrs	134711972
1016838	rdcm	134610200
1711754	inmb	134261605
1514281	mitt	133631817
1383395	sqns	133464271
1792267	bnr	133436477
1822711	prds	133325275
1826889	body	133109398
95574	sgc	132646428
1285550	clpt	131806227
1828588	hnvr	131469396
1602658	istr	131443572
1656536	dbtx	131413870
1176309	ormp	130895986
1401708	nstg	130750263
886136	sga	130614874
1448431	oprx	130108308
1835597	pepg	130021967
1164771	nak	129848928
1750735	mrbk	129661912
1209028	aaic	129607257
1275158	ndls	129537395
1875547	lcfyw	129331459
932781	fcco	129321716
1808997	aout	128724798
1780531	ocft	128697872
1084991	ngs	128641433
1812173	rbot	128577421
1694665	evlo	128266799
1767837	rmbi	127709979
1598665	hrtg	127584050
1253176	vapo	127567379
1612940	prqr	126887400
1326190	alt	126447422
1841873	kvsa	126346234
928465	dit	126302968
1580149	bivi	125868887
948320	lfmd	125754263
1408534	fgbi	125741913
1633932	epix	125687388
1157762	caas	125572520
1178711	prtk	125535964
1178253	scyx	125281991
723646	fraf	125212829
1277250	crge	125035011
1031029	srt	125004183
1006837	vate	124898088
72444	vxrt	124705196
931584	usap	124678716
759866	jhs	124618460
1856365	finw	124526578
1041368	rvsb	124408103
1468748	kod	124313996
924383	gnss	124181059
850033	bpt	124120000
1830210	bhil	124044669
1865494	iobt	123862706
906709	nktr	123425043
1439725	bdsx	123424159
1823575	zfox	123322866
1095052	plg	123309935
1645460	cue	123189162
1807120	dsgn	123170645
1834518	nstb	123151913
315131	phx	122865909
1437226	mhh	122743988
1843121	opa	122328484
881787	crt	122100000
1556727	fnwb	121840777
921299	fgen	121780608
1001115	geos	121729753
1137547	ubfo	121369516
720500	asys	121272525
1584754	akts	121071852
1070680	cfbk	121035167
1827506	tals	121022587
1841761	grov	120835777
1710340	eton	120827495
1822250	wish	120574740
1874315	satl	120490200
1705012	fat	120206031
355019	fonr	120000410
1826892	bcab	119986298
1645666	kzr	119943389
1610820	bctx	119703128
1578987	banx	119537196
1370416	wprt	119366055
893847	hwbk	119031432
1743344	pyr	118773821
1753673	sj	118691326
875582	ntic	118342127
1799788	glsi	118331600
894671	ovbc	118218870
1806904	ezgo	118176200
1200375	cdxs	117968750
1859690	arqq	117920000
1838672	adth	117753587
1035976	fncb	117676803
1753162	fthm	117426685
1847806	gns	117070131
100726	ufi	116643104
704440	krmd	116379657
1726126	epsn	116365426
1723935	stg	116315707
1411688	tcs	116146557
882508	quik	116135504
1590418	fcuv	116031052
1372299	ocgn	115804745
1888654	feam	115670831
1398805	beem	115665945
1386570	cdxc	115549845
849145	hgbl	115521420
1620737	ogi	115104449
1547546	lft	114386223
37472	flxs	113842470
1867834	brag	113799286
1914605	ecbk	113773063
1173643	trx	113614838
31107	eml	113599734
1093672	pebk	113493220
1401564	ffnw	113485953
101984	ueic	113467605
1615165	veri	113214578
1051343	cwbc	113198496
1496443	pays	112892220
1720893	btai	112386036
1819395	sond	112350519
715446	anix	112257271
1477845	anvs	112202799
1055726	ino	112055295
1510593	xnet	111816421
1492674	ttoo	111749303
759828	jhi	111492974
1302387	bvfl	111472119
357294	hovnp	110982758
1289636	pfie	110848725
1896049	stix	110745650
1756701	lnkb	110728640
1875496	ygf	110720000
1435508	fsfg	110541328
1401040	dmac	110432818
1226616	mnov	110354054
1499961	muln	110206562
1303942	bfin	110128178
1605301	cbfv	110089391
1808805	naut	110074433
1175151	ctso	110018717
763907	func	109195161
1431959	mmat	109101898
1095315	pfsw	108948607
2098	acu	108859863
1785530	howl	108757053
1871149	rgf	108698654
8146	alot	108669525
1672909	cphc	108544568
1367859	czwi	108049626
72633	nrt	107897527
1903145	grrr	107748739
1850453	myna	107699429
719402	fxnc	107492002
1488039	atos	107294776
1839610	ipvf	107111873
1007587	kvhi	107054661
1839998	dtoc	106632437
845606	cxe	106557113
1411690	bngo	106398804
1838716	gnta	106386451
1571776	chmi	106293623
1070296	fcap	106215922
1398733	aqst	106169869
1862068	rbt	106028424
1621832	aqms	105248556
1815436	ahi	105150000
921114	armp	104769187
1783328	tcrx	104723098
1051627	axti	104608541
1787414	bsbk	104540834
1008654	tup	104523361
1553643	rlmd	104444234
39092	frd	104433993
883569	fosl	104404433
1253689	glyc	104192354
1474903	bgsf	103896499
1133311	tzoo	103774282
14177	brid	103566653
1232582	aht	103433856
1141688	lark	103423394
1834755	slac	103348660
1448397	ship	103251600
811922	mgf	102355814
1844505	gia	102333854
1849820	kitt	102132882
1339970	life	102112648
908311	cmct	102084600
1585855	ggz	101938901
1868995	cint	101847000
918541	nnbr	101560193
1907909	voxr	101535651
1070732	evf	101374599
1478454	ebmt	101369395
1797768	knte	101253973
798081	lake	101076910
767405	sbfg	100987527
1578453	dlng	100838157
1771910	adct	100803163
1133416	galt	100694008
318306	abeo	100508844
1119774	cgen	100479200
1396033	ll	100353074
727207	axdx	100288438
948708	smsi	100128731
1626971	crvs	99400700
1830029	adex	99294673
1746967	rmi	99168050
894871	aren	98970007
1662244	cyt	98634586
1590715	arec	98548952
1848898	vcxa	98471925
95552	sup	98320040
919864	fnwd	98310927
54187	mays	98269275
41719	glt	98200084
1645873	mdv	98198217
1437925	gmgi	98190711
355379	mdwt	97660342
1596961	rmbl	96987565
1501989	ctmx	96813280
1873875	ixhl	96603864
1541119	sfbc	96585369
1447051	tbnk	96448770
949858	achv	96031208
1201792	apei	95626267
1847409	hiti	95360261
93314	vnrx	95326364
1010470	prov	95130330
1488917	elmd	95028210
1302028	mntx	94982410
1637736	solo	94821965
863894	veru	94794461
1117480	cmrx	94784417
1803914	plby	94567867
1758009	qubt	94356390
1816017	spir	94319768
1649096	clpr	94291148
1680367	sttk	94286364
1131554	sncr	94236624
1790177	rfm	93860630
1176334	mmlp	93784682
2178	ae	93783092
1468327	rent	93577203
1438893	gnt	93485721
706863	unb	93296929
1165002	whg	93204567
809844	cmu	93190283
1823406	afbi	92859793
924719	smid	92791873
1282648	batl	92650450
1408443	mist	92470270
1043186	slng	92024568
1886799	bgxx	91947917
1560672	earn	91833876
1683553	sprb	91599057
95953	acnt	91576917
1719489	klr	91549070
720154	notv	91528734
1742927	rvph	91507075
1840856	sounw	91467876
1509470	ssss	91435104
1045742	live	91354207
1748137	neov	90845048
1120370	bwen	90759249
933034	strt	90279343
16859	srl	90119286
1001902	ivac	89955118
740971	opof	89512377
1822791	clnn	89459579
1333835	casa	89397626
1907982	qbts	88660461
1082038	drrx	88596254
1620463	atha	88286633
1560241	gthx	87967483
1584547	gp	87818034
1865631	nnavw	87677886
1641631	xair	87523235
1716951	occi	87505566
771856	csbr	87487004
921183	hmnf	87351886
1697532	aplt	87111433
1575434	very	87090150
1365767	allt	87072100
1782594	gth	86952961
798528	omex	86921269
1627281	clls	86784339
1520048	pvl	86460000
1787400	nktx	86342492
1462418	asps	85550370
1505155	upld	85228545
1849380	dkdca	85166280
868278	prph	84898946
6207	axr	84866780
1838821	aryd	84822442
1707919	cenn	84789072
1753368	sang	84653607
1818382	humaw	84309467
65596	sieb	84307394
1334325	coda	84194076
885732	nxc	84154482
1228627	ocup	83822064
1841408	dave	83797694
1782223	pyxs	83796905
1498233	cptn	83711176
1584549	vff	83561108
1780201	lvlu	83531072
1741830	kron	83392624
1223389	conn	83363567
1805521	ffie	83243785
1141197	ped	83201791
1282957	glu	83027552
1556263	syrs	82840184
1354866	byrn	82430611
1533998	drio	81688632
1490349	pfx	81538515
1534154	auid	81166446
93676	scx	81013678
1609065	pbhc	80796332
1213037	crdf	80418904
1495222	oxlcp	80295081
1775898	ucl	79651966
1608390	afmd	79463814
96536	tayd	79407051
1848763	rnwww	79400000
1845799	cull	79362294
1529628	snd	79160200
1126741	gsit	79011900
1057083	pcti	78975975
316253	enz	78963885
1137883	bcli	78777650
1498403	blrx	78759163
1842356	pet	78725651
1134115	thm	78354212
1840233	xlo	78212521
1829280	fora	78193584
316888	asm	78192220
1651944	dmtk	78135480
1675033	gecc	77920090
750574	aubn	77852792
1866030	az	77681375
1722438	doma	77670018
1824403	rsvrw	77646532
1729173	uxin	77634271
1751783	rbkb	77586171
1360565	wfcf	77454048
1631487	clgn	77434800
1724009	prt	77252398
866095	jeq	76149064
843006	isdr	76144889
1828185	vacc	76086802
872912	dcth	76076905
1117171	cbat	76047112
845611	gcv	75779315
879535	dtf	75778732
1472012	imnm	75777624
1101680	dzsi	75718261
1833141	cybn	75668423
855683	mlss	75647599
1876431	pre	75422900
806172	sotk	75175136
900391	ntz	75119633
1750153	goevw	75086831
69422	intg	75020626
1835654	invzw	74901895
1855756	lilmw	74723938
1449792	ppsi	74370919
1823857	vhaq	74332075
1707502	sldb	74222144
1784535	prch	74069930
1753217	jhaa	74035303
1280776	imux	74028336
1835615	mhua	73974600
876378	asxc	73884964
1850266	akli	73609139
928054	ftk	73332091
1022652	insg	73279383
1527753	psnl	73263541
1083743	flux	73096706
1702924	wrap	73024997
1770088	wimi	72834755
1760689	mvstw	72750774
1600983	kscp	72649382
1332551	acr	72606420
1337068	mgyr	72483626
1720580	acet	72351145
1058623	cmls	72122657
1662684	kulr	72053565
1768446	elym	71786486
1774170	pwfl	71745324
1543418	tmq	71650629
1392694	surg	71542706
1682639	eyen	71456081
1849296	okyo	71435248
1433607	nspr	71427497
1621443	zyne	71200049
1008586	strm	70918753
1610618	cdtx	70847621
1766526	tectp	70846134
1815974	aneb	70747679
751365	virc	70587492
1661998	fixx	70529521
58361	lee	70439747
1341318	lsbk	70416094
1108205	cris	70269619
1040161	pxlw	70268605
1854572	izm	70231208
1007273	bksc	69897731
1224133	mchx	69816966
1854233	eglx	69752225
1828673	hcwb	69697839
914122	ppih	69580847
1679033	jpt	69563324
1723069	tlsa	69420876
1043000	snda	69409144
356037	cspi	69353496
1001171	byfc	69315591
723603	culp	69314212
1017303	tact	69308501
1030192	idr	68881659
1705012	fatbw	68451607
808439	tatt	68428800
1074692	cev	68296013
1814329	astr	68260236
1776661	advww	68155384
1288795	glv	68123365
1290476	vbfc	67901654
40570	job	67887438
847411	cxh	67552467
1467761	minm	67479381
1857030	incr	67447580
1085243	vtsi	67418196
731653	ubcp	67258767
1681087	avro	67241423
725363	cvm	67109338
1684693	slgl	67082846
1507957	ipwr	66985806
1718405	hymc	66866976
1041024	rmti	66665811
1849058	cloe	66657231
1158172	scor	66550925
6176	ap	66550259
1701108	spro	66397324
1850398	tcbc	66174871
1527762	mfh	66084125
1671284	bhg	66079682
849146	lfvn	65892803
1720446	zepp	65628099
1386301	rsss	65491696
1628945	hlth	65441852
1634117	bned	65354667
1070050	apcx	65203336
1465885	wmc	64485968
1792829	vsta	64463400
1276469	mfd	64379333
1831096	geg	64045793
1778982	huiz	63958513
1606268	via	63923225
1593984	mdwd	63712176
1000045	nick	63500000
1799011	lucd	63402269
1722387	itrg	63137773
788920	pdex	62978869
1597835	cmcm	62956932
1836176	fath	62818067
1850902	tkno	62775984
353184	airt	62695027
1328792	tpcs	62450795
1698508	ihta	62378200
1702123	crdl	62036978
1401914	dare	61888542
1828972	bzfd	61741454
828146	link	61699126
1357971	esoa	61629928
783324	vgz	61621935
1870129	rose	61607880
1909417	slna	61566222
1357874	dtil	61562727
912061	nhtc	61269232
810332	mesa	61245891
39020	feim	61034353
1841586	itaq	60859943
1718108	surf	60824474
1799332	gan	60769172
889971	lpth	60467877
1799191	toi	60012855
1685428	lmdx	59977457
779544	arkr	59342445
1844862	sldpw	58904524
1843162	ssic	58821870
1075706	cizn	58804106
1742770	viot	58761637
1643988	lptv	58636835
1789769	til	58535594
1398805	beemw	58529755
1515156	ades	58292342
1849867	clst	58201157
1823144	cmpow	58099372
1726711	adtx	57993831
1760542	hook	57917179
1571329	lrfc	57647496
1534969	sera	57559809
884269	apt	57421653
1084554	ltbr	57316355
1649739	bafn	57207446
1539029	clsd	57068054
1329606	cety	56970977
1903870	afriw	56867716
1578348	icmb	56847511
1210708	hson	56831217
1865107	aka	56680654
1514490	rgt	56559161
709283	qmco	56549162
1791725	hudi	56529545
1509745	lptx	56243911
1874875	hour	56134284
1719395	ear	56127611
1819796	gcmgw	55823346
1505065	bway	55777484
1031235	self	55719540
1362190	aeye	55607692
1472072	ccm	55574052
1805521	ffiew	55206512
1817232	dune	55182905
1061027	virx	54784103
1752828	celu	54611182
1514597	fury	54536630
1792030	imcc	54445459
1158420	gge	54225477
1460329	flnt	54206858
1080340	loan	54200689
1598646	nerv	54059028
12040	bdl	53887195
1031623	gifi	53830085
1641489	vtvt	53826019
1636282	agle	53763799
716634	rdi	53678952
1101396	dla	53626653
1855457	kore	53500636
1484565	slno	53458152
1713863	rfl	53448402
1734750	move	53178994
1843588	ree	53156268
1841675	arbk	53066784
1709505	best	52972800
749660	icad	52546830
1213809	dyai	52436131
1145255	hnna	52368485
949961	ior	52313596
1469443	rkda	52148867
707605	asrv	52127701
1065078	ntip	52112026
1862490	dcfcw	52052051
1662574	gromw	52005076
64463	slnhp	51935396
748268	rcat	51930997
1509261	rzlt	51558594
1117057	plag	51538580
1429260	fbio	51388699
1407973	sonx	51289278
717806	fusb	51227951
1834045	vwe	51203575
1089872	gaia	51193709
793524	refr	51115066
1818838	adag	51038029
1644771	rsf	50959049
1779372	beat	50781975
1852440	jz	50726924
1785424	kplt	50672336
1320854	rail	50664528
1096275	wksp	50566735
1763950	ltrn	50541036
25895	crws	50466906
1275101	botj	50385618
1584371	iccm	50182000
1903382	bhm	50093243
1840229	inkt	50037087
1832511	piiiw	50028258
